date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:08:00	167186/167186	---M--	200	added ('OK')	image/jpeg	date:Mon,%2008%20Jul%202024%2021:08:02%20GMT	https://demo.awaikenthemes.com/html-preview/dentaire/images/gallery-2.jpg	C:/My%20Web%20Sites/samples/clinic/demo.awaikenthemes.com/html-preview/dentaire/images/gallery-2.jpg	(from https://demo.awaikenthemes.com/html-preview/dentaire/gallery.html)
20:08:00	185676/185676	---M--	200	added ('OK')	image/jpeg	date:Mon,%2008%20Jul%202024%2021:08:28%20GMT	https://demo.awaikenthemes.com/html-preview/dentaire/images/gallery-3.jpg	C:/My%20Web%20Sites/samples/clinic/demo.awaikenthemes.com/html-preview/dentaire/images/gallery-3.jpg	(from https://demo.awaikenthemes.com/html-preview/dentaire/gallery.html)
20:08:00	170016/170016	---M--	200	added ('OK')	image/jpeg	date:Mon,%2008%20Jul%202024%2021:09:20%20GMT	https://demo.awaikenthemes.com/html-preview/dentaire/images/gallery-5.jpg	C:/My%20Web%20Sites/samples/clinic/demo.awaikenthemes.com/html-preview/dentaire/images/gallery-5.jpg	(from https://demo.awaikenthemes.com/html-preview/dentaire/gallery.html)
20:08:01	171669/171669	---M--	200	added ('OK')	image/jpeg	date:Mon,%2008%20Jul%202024%2021:09:48%20GMT	https://demo.awaikenthemes.com/html-preview/dentaire/images/gallery-6.jpg	C:/My%20Web%20Sites/samples/clinic/demo.awaikenthemes.com/html-preview/dentaire/images/gallery-6.jpg	(from https://demo.awaikenthemes.com/html-preview/dentaire/gallery.html)
20:08:02	142083/142083	---M--	200	added ('OK')	image/jpeg	date:Mon,%2008%20Jul%202024%2021:10:12%20GMT	https://demo.awaikenthemes.com/html-preview/dentaire/images/gallery-7.jpg	C:/My%20Web%20Sites/samples/clinic/demo.awaikenthemes.com/html-preview/dentaire/images/gallery-7.jpg	(from https://demo.awaikenthemes.com/html-preview/dentaire/gallery.html)
20:08:02	166742/166742	---M--	200	added ('OK')	image/jpeg	date:Mon,%2008%20Jul%202024%2021:10:36%20GMT	https://demo.awaikenthemes.com/html-preview/dentaire/images/gallery-8.jpg	C:/My%20Web%20Sites/samples/clinic/demo.awaikenthemes.com/html-preview/dentaire/images/gallery-8.jpg	(from https://demo.awaikenthemes.com/html-preview/dentaire/gallery.html)
20:08:02	179047/179047	---M--	200	added ('OK')	image/jpeg	date:Mon,%2008%20Jul%202024%2021:11:20%20GMT	https://demo.awaikenthemes.com/html-preview/dentaire/images/gallery-9.jpg	C:/My%20Web%20Sites/samples/clinic/demo.awaikenthemes.com/html-preview/dentaire/images/gallery-9.jpg	(from https://demo.awaikenthemes.com/html-preview/dentaire/gallery.html)
20:08:02	153802/153802	---M--	200	added ('OK')	image/jpeg	date:Mon,%2008%20Jul%202024%2021:14:24%20GMT	https://demo.awaikenthemes.com/html-preview/dentaire/images/gallery-10.jpg	C:/My%20Web%20Sites/samples/clinic/demo.awaikenthemes.com/html-preview/dentaire/images/gallery-10.jpg	(from https://demo.awaikenthemes.com/html-preview/dentaire/gallery.html)
20:08:03	151585/151585	---M--	200	added ('OK')	image/jpeg	date:Mon,%2008%20Jul%202024%2021:15:04%20GMT	https://demo.awaikenthemes.com/html-preview/dentaire/images/gallery-12.jpg	C:/My%20Web%20Sites/samples/clinic/demo.awaikenthemes.com/html-preview/dentaire/images/gallery-12.jpg	(from https://demo.awaikenthemes.com/html-preview/dentaire/gallery.html)
20:08:03	174767/174767	---M--	200	added ('OK')	image/jpeg	date:Mon,%2008%20Jul%202024%2021:14:44%20GMT	https://demo.awaikenthemes.com/html-preview/dentaire/images/gallery-11.jpg	C:/My%20Web%20Sites/samples/clinic/demo.awaikenthemes.com/html-preview/dentaire/images/gallery-11.jpg	(from https://demo.awaikenthemes.com/html-preview/dentaire/gallery.html)
20:08:04	104508/104508	---M--	200	added ('OK')	image/jpeg	date:Mon,%2008%20Jul%202024%2018:29:54%20GMT	https://demo.awaikenthemes.com/html-preview/dentaire/images/techonology-img-1.jpg	C:/My%20Web%20Sites/samples/clinic/demo.awaikenthemes.com/html-preview/dentaire/images/techonology-img-1.jpg	(from https://demo.awaikenthemes.com/html-preview/dentaire/technology.html)
20:08:04	117314/117314	---M--	200	added ('OK')	image/jpeg	date:Mon,%2008%20Jul%202024%2018:31:42%20GMT	https://demo.awaikenthemes.com/html-preview/dentaire/images/techonology-img-3.jpg	C:/My%20Web%20Sites/samples/clinic/demo.awaikenthemes.com/html-preview/dentaire/images/techonology-img-3.jpg	(from https://demo.awaikenthemes.com/html-preview/dentaire/technology.html)
20:08:04	83664/83664	---M--	200	added ('OK')	image/jpeg	date:Mon,%2008%20Jul%202024%2018:30:40%20GMT	https://demo.awaikenthemes.com/html-preview/dentaire/images/techonology-img-2.jpg	C:/My%20Web%20Sites/samples/clinic/demo.awaikenthemes.com/html-preview/dentaire/images/techonology-img-2.jpg	(from https://demo.awaikenthemes.com/html-preview/dentaire/technology.html)
20:08:04	112638/112638	---M--	200	added ('OK')	image/jpeg	date:Mon,%2008%20Jul%202024%2018:31:10%20GMT	https://demo.awaikenthemes.com/html-preview/dentaire/images/techonology-img-4.jpg	C:/My%20Web%20Sites/samples/clinic/demo.awaikenthemes.com/html-preview/dentaire/images/techonology-img-4.jpg	(from https://demo.awaikenthemes.com/html-preview/dentaire/technology.html)
20:08:04	106016/106016	---M--	200	added ('OK')	image/jpeg	date:Mon,%2008%20Jul%202024%2018:32:12%20GMT	https://demo.awaikenthemes.com/html-preview/dentaire/images/techonology-img-5.jpg	C:/My%20Web%20Sites/samples/clinic/demo.awaikenthemes.com/html-preview/dentaire/images/techonology-img-5.jpg	(from https://demo.awaikenthemes.com/html-preview/dentaire/technology.html)
20:08:05	131804/131804	---M--	200	added ('OK')	image/jpeg	date:Mon,%2008%20Jul%202024%2018:32:22%20GMT	https://demo.awaikenthemes.com/html-preview/dentaire/images/techonology-img-6.jpg	C:/My%20Web%20Sites/samples/clinic/demo.awaikenthemes.com/html-preview/dentaire/images/techonology-img-6.jpg	(from https://demo.awaikenthemes.com/html-preview/dentaire/technology.html)
20:08:05	120461/120461	---M--	200	added ('OK')	image/jpeg	date:Mon,%2008%20Jul%202024%2018:32:50%20GMT	https://demo.awaikenthemes.com/html-preview/dentaire/images/techonology-img-7.jpg	C:/My%20Web%20Sites/samples/clinic/demo.awaikenthemes.com/html-preview/dentaire/images/techonology-img-7.jpg	(from https://demo.awaikenthemes.com/html-preview/dentaire/technology.html)
20:08:05	118001/118001	---M--	200	added ('OK')	image/jpeg	date:Mon,%2008%20Jul%202024%2018:32:58%20GMT	https://demo.awaikenthemes.com/html-preview/dentaire/images/techonology-img-8.jpg	C:/My%20Web%20Sites/samples/clinic/demo.awaikenthemes.com/html-preview/dentaire/images/techonology-img-8.jpg	(from https://demo.awaikenthemes.com/html-preview/dentaire/technology.html)
20:08:06	120263/120263	---M--	200	added ('OK')	image/jpeg	date:Mon,%2008%20Jul%202024%2018:33:24%20GMT	https://demo.awaikenthemes.com/html-preview/dentaire/images/techonology-img-9.jpg	C:/My%20Web%20Sites/samples/clinic/demo.awaikenthemes.com/html-preview/dentaire/images/techonology-img-9.jpg	(from https://demo.awaikenthemes.com/html-preview/dentaire/technology.html)
20:08:06	19224/19224	---M--	200	added ('OK')	image/jpeg	date:Tue,%2009%20Jul%202024%2023:17:02%20GMT	https://demo.awaikenthemes.com/html-preview/dentaire/images/author-4.jpg	C:/My%20Web%20Sites/samples/clinic/demo.awaikenthemes.com/html-preview/dentaire/images/author-4.jpg	(from https://demo.awaikenthemes.com/html-preview/dentaire/testimonials.html)
20:08:06	12730/12730	---M--	200	added ('OK')	image/jpeg	date:Tue,%2009%20Jul%202024%2023:00:38%20GMT	https://demo.awaikenthemes.com/html-preview/dentaire/images/author-5.jpg	C:/My%20Web%20Sites/samples/clinic/demo.awaikenthemes.com/html-preview/dentaire/images/author-5.jpg	(from https://demo.awaikenthemes.com/html-preview/dentaire/testimonials.html)
20:08:06	12045/12045	---M--	200	added ('OK')	image/jpeg	date:Tue,%2009%20Jul%202024%2023:00:32%20GMT	https://demo.awaikenthemes.com/html-preview/dentaire/images/author-6.jpg	C:/My%20Web%20Sites/samples/clinic/demo.awaikenthemes.com/html-preview/dentaire/images/author-6.jpg	(from https://demo.awaikenthemes.com/html-preview/dentaire/testimonials.html)
20:08:07	19529/19529	---M--	200	added ('OK')	image/jpeg	date:Tue,%2009%20Jul%202024%2023:17:36%20GMT	https://demo.awaikenthemes.com/html-preview/dentaire/images/author-7.jpg	C:/My%20Web%20Sites/samples/clinic/demo.awaikenthemes.com/html-preview/dentaire/images/author-7.jpg	(from https://demo.awaikenthemes.com/html-preview/dentaire/testimonials.html)
20:08:07	114032/114032	---M--	200	added ('OK')	image/jpeg	date:Mon,%2008%20Jul%202024%2018:33:34%20GMT	https://demo.awaikenthemes.com/html-preview/dentaire/images/techonology-img-10.jpg	C:/My%20Web%20Sites/samples/clinic/demo.awaikenthemes.com/html-preview/dentaire/images/techonology-img-10.jpg	(from https://demo.awaikenthemes.com/html-preview/dentaire/technology.html)
20:08:07	18698/18698	---M--	200	added ('OK')	image/jpeg	date:Tue,%2009%20Jul%202024%2023:17:58%20GMT	https://demo.awaikenthemes.com/html-preview/dentaire/images/author-8.jpg	C:/My%20Web%20Sites/samples/clinic/demo.awaikenthemes.com/html-preview/dentaire/images/author-8.jpg	(from https://demo.awaikenthemes.com/html-preview/dentaire/testimonials.html)
20:08:07	20707/20707	---M--	200	added ('OK')	image/jpeg	date:Tue,%2009%20Jul%202024%2023:18:26%20GMT	https://demo.awaikenthemes.com/html-preview/dentaire/images/author-9.jpg	C:/My%20Web%20Sites/samples/clinic/demo.awaikenthemes.com/html-preview/dentaire/images/author-9.jpg	(from https://demo.awaikenthemes.com/html-preview/dentaire/testimonials.html)
20:08:08	112219/112219	---M--	200	added ('OK')	image/png	date:Tue,%2009%20Jul%202024%2000:07:40%20GMT	https://demo.awaikenthemes.com/html-preview/dentaire/images/404-error-img.png	C:/My%20Web%20Sites/samples/clinic/demo.awaikenthemes.com/html-preview/dentaire/images/404-error-img.png	(from https://demo.awaikenthemes.com/html-preview/dentaire/404.html)
20:08:09	317636/317636	---M--	200	added ('OK')	image/jpeg	date:Tue,%2009%20Jul%202024%2018:27:12%20GMT	https://demo.awaikenthemes.com/html-preview/dentaire/images/contact-us-img.jpg	C:/My%20Web%20Sites/samples/clinic/demo.awaikenthemes.com/html-preview/dentaire/images/contact-us-img.jpg	(from https://demo.awaikenthemes.com/html-preview/dentaire/contact.html)
